age,annual_income,spending_score,online_visits_per_month,avg_cart_value,product_categories_visited,days_since_last_purchase,customer_tenure_mths
30.9,24471.1,35.8,11.8,99.02,2,4.7,5.1
53.9,56703.54,63.7,9.2,87.68,2,41.7,21.0
40.6,61488.85,63.1,11.2,123.61,6,113.5,17.0
21.6,31582.85,3.7,7.2,90.08,5,13.3,17.5
39.9,47576.45,46.2,10.3,109.18,5,57.1,22.5
19.5,40624.31,38.3,9.9,84.9,2,6.4,21.6
45.8,81653.16,62.4,13.1,123.15,3,15.8,10.5
30.3,49376.65,43.9,11.2,131.67,3,7.3,9.8
34.1,80819.43,55.0,7.7,128.51,3,55.1,23.7
48.3,50651.22,34.2,9.7,68.74,2,202.0,33.3
22.1,24664.25,50.4,8.5,81.19,4,15.0,9.1
21.0,87349.96,83.0,17.2,140.14,3,337.8,2.6
29.2,42172.04,31.9,5.6,80.88,1,36.7,19.3
45.4,42088.79,23.7,10.2,60.81,4,44.1,6.9
19.8,20000.0,38.3,11.9,84.55,3,144.7,6.5
18.0,67902.07,51.9,6.6,88.84,3,5.4,17.9
30.5,49564.64,64.4,9.2,105.44,2,3.7,11.0
40.5,59339.73,31.4,9.6,90.95,1,23.1,43.9
47.0,66418.06,43.9,6.2,57.5,5,7.9,7.4
30.4,76553.57,22.8,12.1,97.18,4,2.8,6.0
30.9,53117.99,68.6,19.4,126.19,4,6.4,31.6
46.5,116112.28,70.6,11.5,118.89,3,13.0,16.7
18.0,49075.21,39.8,11.0,113.93,4,12.4,30.9
31.1,78127.53,35.6,4.8,111.04,3,102.0,4.9
36.9,77628.19,36.8,7.8,67.37,1,107.4,4.1
39.5,62864.8,57.1,9.9,107.98,4,46.5,37.3
29.9,44182.13,28.6,6.4,102.22,4,3.3,35.7
35.3,66914.81,53.6,11.7,114.47,2,0.0,10.4
18.0,56601.97,79.6,13.0,155.12,3,298.3,49.6
28.4,43282.29,39.8,11.0,110.09,3,52.3,5.4
39.5,66954.85,37.7,8.9,100.55,5,1.5,37.6
25.2,76865.75,60.8,8.0,131.96,2,146.8,47.4
35.6,101870.83,44.2,11.2,124.83,7,13.5,8.5
39.5,80662.37,82.0,11.1,122.61,8,19.3,15.9
31.6,94514.8,81.4,13.1,153.6,5,50.3,35.5
36.7,48776.23,44.2,8.2,106.66,2,104.5,42.8
25.4,66335.78,38.4,5.9,86.48,1,14.7,37.7
32.9,85117.5,51.1,11.6,128.86,3,27.0,11.8
41.1,46955.06,41.7,10.1,83.13,3,30.4,6.1
36.6,51543.98,53.2,9.7,142.95,2,8.5,31.4
29.1,90065.85,74.6,12.7,105.46,2,32.9,14.4
37.2,42291.75,29.1,10.5,69.75,2,99.8,24.0
42.1,38894.28,58.8,9.9,90.3,1,8.8,22.8
18.0,76959.63,64.4,10.2,131.66,4,91.4,23.9
46.6,93207.86,52.3,11.6,89.99,4,63.7,28.7
31.6,65952.37,35.5,5.8,78.54,1,280.2,10.4
39.3,62489.7,52.5,8.6,97.2,2,25.8,41.2
47.0,60807.49,34.3,9.7,30.87,6,4.7,21.3
21.3,54665.59,63.8,20.2,143.25,6,52.5,13.8
27.9,85920.61,40.9,12.0,64.23,5,88.7,18.0
32.1,62462.93,59.0,8.9,138.0,3,13.6,23.4
27.2,97069.16,59.9,14.0,139.28,3,27.1,46.7
52.3,55920.65,40.4,10.0,114.99,5,4.4,15.4
26.4,52752.21,46.3,9.3,103.85,2,69.8,26.6
29.4,48094.45,62.6,17.1,109.26,4,3.1,60.0
37.0,39932.28,26.1,6.3,133.75,2,15.8,43.9
23.0,47321.13,40.0,10.0,157.08,2,23.1,26.6
31.0,65181.14,40.3,12.0,51.51,2,3.9,17.9
38.2,73024.23,53.3,10.7,124.86,3,59.3,21.2
31.7,100746.16,52.0,12.6,98.76,4,52.8,25.1
34.1,68542.25,26.0,15.3,147.87,3,5.7,45.4
29.7,78768.08,39.8,7.0,106.61,5,1.6,10.9
19.9,49206.12,71.3,9.6,97.87,2,27.5,1.5
38.2,96133.86,64.5,13.2,90.75,6,88.0,35.8
52.5,122008.45,71.8,11.6,114.45,4,224.5,36.9
35.2,70768.92,49.0,9.4,51.0,3,58.1,42.3
37.3,41948.93,43.8,12.2,73.1,4,11.3,14.4
41.9,54565.68,41.9,12.1,64.81,6,43.4,40.6
22.3,55484.04,56.5,11.8,42.34,6,27.0,26.4
52.0,82750.08,58.3,8.9,125.22,5,9.7,4.3
37.0,75587.13,37.1,3.9,116.84,2,123.1,14.8
51.3,82258.81,60.5,9.0,133.0,3,59.8,2.3
27.7,54275.43,11.4,10.6,59.04,3,5.6,33.7
53.2,61820.53,56.8,8.8,120.2,6,22.0,9.3
42.8,74224.01,33.1,9.7,95.97,4,71.7,26.1
40.5,101524.07,61.0,9.1,84.49,2,76.3,10.6
37.3,82270.77,38.8,8.9,89.33,5,16.2,18.4
32.5,68705.85,52.7,11.6,72.89,3,26.3,17.6
47.0,90195.59,67.7,12.4,69.86,8,29.5,5.9
36.4,53701.6,70.7,14.5,94.07,3,143.1,19.1
18.0,36234.7,19.8,11.0,74.33,2,35.1,24.4
23.8,36106.81,57.5,8.9,129.64,2,0.5,40.2
33.1,56007.5,50.8,10.5,87.83,6,330.2,16.2
38.1,54039.87,41.5,9.1,126.06,2,256.5,5.6
34.4,83712.79,68.5,8.4,142.82,1,36.6,5.3
47.2,60245.3,46.5,10.3,107.54,7,29.9,6.2
18.0,30345.57,51.9,10.6,94.63,4,6.0,28.5
36.4,100000.25,47.1,12.4,78.34,4,13.9,23.9
18.0,37372.5,33.7,12.7,74.91,3,16.3,13.0
42.6,69148.27,66.9,11.3,130.45,6,33.4,3.9
34.1,68270.79,74.8,8.7,138.19,2,32.7,5.6
39.2,40623.02,43.7,14.2,93.38,6,38.2,12.0
26.4,77798.61,13.5,8.7,90.82,4,28.5,13.9
47.8,82978.1,53.9,7.7,69.22,3,15.1,2.3
45.4,99501.48,62.3,10.1,97.33,2,9.0,2.4
40.8,51083.92,43.8,14.2,111.48,1,337.8,10.6
33.7,60946.38,55.3,9.8,91.31,2,13.0,7.2
40.8,65425.97,44.5,10.2,71.51,3,13.4,54.2
27.9,59622.63,62.5,13.1,88.69,3,32.5,33.6
43.6,37752.15,25.8,13.3,56.53,4,9.9,27.0
51.5,75412.57,73.2,9.7,90.22,2,5.1,2.3
45.7,40035.61,67.3,12.4,133.73,6,110.3,34.2
27.7,61329.86,36.7,13.8,133.84,2,1.1,20.4
38.6,20318.36,24.4,5.2,134.49,4,84.0,35.3
22.1,20000.0,44.2,11.2,97.02,2,16.4,15.5
40.7,80950.1,38.5,10.9,96.13,2,24.6,43.0
39.5,52668.06,40.4,7.0,119.19,2,47.9,45.3
18.0,26642.84,56.5,13.8,76.72,5,68.8,60.0
23.4,76122.64,65.9,7.3,92.83,3,255.0,24.9
32.2,64287.41,81.0,10.0,103.29,2,286.9,18.9
32.0,75034.93,57.1,10.9,142.69,2,30.2,56.8
22.9,46999.34,36.9,13.8,86.08,3,5.8,38.2
38.9,116704.4,67.8,7.4,144.06,2,20.9,3.4
37.5,49921.51,44.7,8.2,84.87,5,39.8,3.9
33.1,93335.76,58.0,4.9,82.52,3,142.3,12.9
27.4,52726.35,47.5,12.4,146.22,4,1.2,20.9
45.5,35299.45,28.6,12.4,99.06,4,51.0,60.0
51.6,82900.23,61.1,10.1,93.12,3,50.7,19.7
30.2,62426.76,29.6,8.5,52.0,3,16.9,16.4
28.9,34076.23,31.5,9.6,81.16,2,15.3,6.0
39.9,45485.28,43.9,10.2,147.76,4,90.4,6.3
31.4,56641.81,15.1,9.8,78.39,6,14.1,41.8
33.6,65879.78,63.3,13.2,48.37,5,1.7,23.8
42.4,20000.0,7.2,7.4,73.28,4,60.5,16.5
18.0,67462.43,62.3,9.1,131.11,5,67.1,36.8
48.2,60656.46,30.8,14.5,88.46,6,23.4,7.2
35.7,33946.49,36.1,11.8,112.09,3,70.8,7.4
30.9,75529.39,62.4,11.1,121.41,5,31.0,8.7
34.1,58813.77,82.6,13.1,114.86,3,163.4,20.7
34.6,84022.75,59.0,11.9,90.59,3,5.5,1.0
18.0,55159.05,18.8,7.9,75.94,8,18.5,9.2
49.9,71929.22,67.9,12.4,102.01,4,20.4,32.3
35.4,57276.01,45.7,12.3,63.1,5,20.6,22.9
39.4,73198.27,55.0,13.8,119.38,7,90.1,22.9
44.5,59341.77,58.2,9.9,91.85,1,20.7,11.4
24.8,34779.25,9.1,4.5,112.41,2,33.0,11.6
39.7,75985.96,54.9,8.7,139.66,1,56.2,34.8
32.3,54969.11,42.3,11.1,90.76,5,52.0,30.8
43.5,67445.52,70.6,10.5,114.37,2,35.0,32.2
18.0,68187.6,63.4,13.2,98.21,3,93.6,22.5
34.0,56929.71,24.7,13.2,53.88,5,11.4,8.0
29.0,55478.11,67.6,11.4,99.22,3,65.7,14.8
39.3,51465.11,54.2,11.7,107.01,7,11.2,15.5
39.7,72375.15,30.5,9.5,109.04,1,24.2,28.9
27.9,61335.55,51.2,14.6,150.82,3,5.4,9.1
27.9,72318.11,69.2,19.5,99.01,7,278.3,5.0
33.9,47532.1,28.0,4.4,72.36,1,29.6,25.6
26.0,43670.52,65.8,20.3,135.1,5,80.1,14.4
43.4,82578.62,34.1,4.7,28.26,3,16.2,16.3
31.3,62090.6,38.8,4.9,74.35,3,19.2,2.8
18.0,28275.64,26.3,13.3,121.19,4,236.2,12.3
31.3,83132.5,77.6,10.9,95.03,6,39.7,28.3
24.6,20000.0,30.6,10.5,81.78,7,267.7,10.1
18.7,62635.49,33.3,7.7,96.44,1,55.9,4.4
22.6,24796.35,46.1,9.3,119.96,2,35.6,33.8
36.1,98591.04,71.5,11.6,114.6,2,59.7,52.0
48.3,39737.13,53.9,14.7,105.5,3,12.2,7.6
38.1,85550.49,53.6,11.7,98.09,6,23.6,20.2
28.9,53515.29,51.9,11.6,98.9,7,275.8,15.2
39.6,56315.18,39.1,11.0,78.49,1,14.4,22.8
30.4,60035.21,75.1,9.8,91.57,2,198.4,20.2
28.1,67081.2,69.3,8.5,146.01,3,351.5,31.8
23.5,32677.09,58.0,10.9,92.23,3,273.2,11.3
18.0,30084.25,52.9,9.6,101.07,6,174.5,23.8
31.1,69872.71,60.8,13.0,134.37,6,274.4,19.9
36.6,27117.57,21.5,9.1,38.93,3,38.3,5.4
34.0,47542.43,55.8,8.8,70.31,1,18.3,14.8
30.8,117486.0,69.0,9.4,113.57,3,15.1,2.0
25.5,33073.77,60.9,11.0,110.35,5,33.8,26.1
41.1,87822.03,70.5,13.5,75.92,4,113.8,10.0
21.8,37743.93,51.6,12.6,59.6,7,9.4,10.4
42.8,76389.13,29.7,9.5,57.3,1,69.6,16.0
25.0,65069.38,50.2,9.5,112.33,3,3.0,6.4
27.5,76559.65,46.6,18.3,122.63,6,2.4,10.2
20.3,44260.64,49.1,10.5,109.07,8,17.5,8.9
30.0,95766.48,54.5,11.7,61.81,4,16.1,18.1
44.8,56015.77,44.7,14.2,70.24,8,16.0,31.5
40.2,68809.43,59.5,12.0,104.42,2,18.6,11.2
44.8,72732.92,47.3,9.4,103.3,4,11.6,45.7
40.2,41737.78,46.3,8.3,88.44,1,7.1,24.5
24.0,45453.2,22.8,6.1,82.05,3,2.3,3.8
31.7,60583.96,37.7,4.9,106.14,3,5.1,4.2
27.2,45115.99,55.4,10.8,157.99,2,1.0,27.3
48.3,119463.08,49.4,11.5,130.25,2,13.0,5.7
23.0,33653.22,60.8,9.0,101.18,3,0.7,10.3
43.9,90738.07,73.8,10.7,112.59,5,11.1,17.0
43.9,84272.83,53.3,7.7,103.73,1,7.2,8.1
53.3,74359.72,99.3,10.0,115.25,5,199.3,15.8
30.9,39418.33,62.5,9.1,143.0,2,31.4,9.0
42.1,50333.47,32.9,8.6,127.53,6,350.9,60.0
57.8,67893.87,63.6,11.2,117.2,4,38.3,40.3
28.8,20000.0,39.0,9.9,137.23,4,172.8,6.2
19.6,27650.37,28.6,10.4,80.44,4,4.9,14.1
18.0,20000.0,22.0,5.1,103.72,3,1.3,16.1
42.1,92619.2,74.7,6.7,148.61,3,1.4,51.5
18.0,58769.25,40.7,6.0,115.4,1,23.3,26.0
31.3,72740.93,52.3,7.6,147.58,3,51.5,17.6
39.4,75275.14,40.8,11.0,113.53,3,27.8,7.7
36.9,64820.76,40.2,15.0,95.67,1,12.4,27.6
39.3,92617.17,57.9,12.9,80.98,4,22.9,39.2
37.2,49563.07,52.7,18.6,95.22,4,59.7,60.0
47.8,72364.32,14.9,11.7,108.91,5,152.9,10.1
25.5,67322.65,52.5,8.6,131.58,3,161.3,23.3
28.2,28159.85,29.3,6.5,44.25,2,30.3,13.9
27.3,115750.5,87.8,12.4,110.02,4,18.9,12.9
43.3,67212.85,96.3,10.8,139.75,3,107.4,12.0
44.0,70042.98,47.6,6.4,108.57,6,37.2,16.4
39.5,88747.36,32.8,9.6,77.18,3,22.9,35.8
46.8,87767.06,60.1,19.0,147.86,5,69.6,60.0
23.2,51337.23,44.3,14.2,124.54,5,203.3,7.8
51.7,75940.38,84.4,10.2,177.0,3,2.4,13.7
50.2,42102.94,69.6,9.5,106.04,1,3.6,43.6
42.4,54755.66,61.4,10.1,71.55,5,86.0,15.6
52.8,84598.6,48.6,6.4,107.85,2,1.2,9.6
18.4,55624.87,58.9,8.9,159.76,3,289.1,16.6
29.8,80227.73,60.0,13.0,114.75,3,60.5,6.3
27.6,51707.55,51.1,19.6,120.62,1,20.9,9.1
42.2,38026.1,20.0,5.0,102.1,2,8.9,9.8
24.5,72733.48,69.7,16.5,82.11,2,44.3,23.5
42.6,94781.75,62.1,11.1,87.17,8,91.0,34.6
48.7,88929.18,57.2,10.9,94.53,6,4.6,23.8
42.0,62288.95,41.7,11.1,94.02,3,39.5,16.0
37.8,83157.73,45.0,9.3,127.21,4,41.5,5.6
25.1,120675.22,73.0,12.6,97.3,2,29.5,16.8
26.5,55528.24,22.4,9.1,29.95,3,10.9,31.2
47.5,43762.22,57.0,12.8,86.81,3,3.8,20.8
42.8,54509.09,32.5,9.6,84.82,1,1.1,16.1
34.6,72197.36,22.8,10.1,124.95,5,39.7,18.9
30.8,24560.64,66.7,8.3,92.93,4,28.9,45.5
18.0,49788.06,34.1,11.7,14.18,7,11.3,9.3
24.3,59039.91,38.9,11.9,75.63,2,8.2,26.4
54.1,105993.79,80.8,11.0,120.77,5,229.0,12.6
22.2,75960.25,82.6,16.1,62.73,7,0.3,1.9
36.9,78807.53,32.6,7.6,110.9,3,21.2,9.3
45.1,24805.97,25.1,11.3,103.91,2,19.2,14.2
22.5,68381.68,39.3,11.0,100.03,6,308.9,6.8
36.8,75587.95,68.7,8.4,126.84,3,8.9,8.6
44.4,72622.21,78.4,11.9,107.52,1,7.5,24.6
35.1,25495.55,23.4,12.2,75.15,7,10.5,13.2
63.7,67411.75,73.4,8.7,101.03,4,14.6,42.6
18.3,23314.75,28.4,13.4,86.11,3,115.6,25.7
45.6,28169.66,45.5,7.3,153.08,1,264.0,29.6
33.3,58559.28,30.5,9.5,76.31,5,0.6,8.4
42.7,50218.92,45.2,14.3,121.67,1,2.2,20.6
39.4,116036.57,65.1,5.3,88.25,1,61.5,26.5
27.7,50759.31,42.5,9.1,100.69,2,29.7,10.3
37.3,87707.03,64.1,5.2,110.22,1,0.9,12.1
18.0,20000.0,22.9,7.1,10.0,2,39.8,7.9
41.0,54224.19,35.0,8.8,100.45,3,37.3,60.0
38.0,64323.23,57.9,11.9,91.19,5,16.1,1.0
41.4,46946.2,66.2,14.3,69.53,7,53.3,1.9
45.6,60020.93,49.7,10.5,110.45,3,15.1,20.4
38.7,58581.94,57.1,9.9,135.23,2,4.5,19.3
36.5,56506.56,60.3,11.0,110.53,3,8.1,6.8
26.2,90053.82,71.5,11.6,141.53,7,7.8,13.8
27.9,61866.76,36.3,11.8,151.59,3,47.4,9.7
46.9,79084.09,44.1,9.2,100.74,3,0.4,25.7
49.4,82283.78,46.3,12.3,108.81,4,43.3,8.8
32.6,70347.64,82.0,10.1,129.05,5,253.6,13.4
35.5,58710.28,57.2,8.9,129.52,1,75.3,28.3
26.0,46348.16,52.9,8.6,88.46,4,143.5,30.1
46.7,72718.38,59.3,12.0,135.95,4,22.0,19.5
41.7,88459.41,38.7,8.9,126.02,2,29.6,13.2
54.4,98054.5,90.5,10.5,133.71,5,17.5,33.9
26.2,48165.45,53.6,10.7,144.08,4,6.0,10.8
31.2,72332.81,64.5,13.2,138.87,2,16.6,14.4
37.3,57959.87,22.9,9.1,64.41,5,5.6,11.9
41.5,65849.33,63.4,5.2,112.53,4,32.3,23.2
32.8,48804.19,41.3,14.1,121.47,5,74.8,12.2
26.3,49383.41,27.0,14.3,120.13,5,10.5,5.0
43.8,93877.86,45.9,14.3,38.94,6,15.6,27.3
42.2,67617.51,33.3,7.7,93.97,2,10.5,32.7
25.8,55375.46,29.4,11.5,125.69,3,6.9,20.6
48.6,41899.19,45.5,9.3,128.59,1,246.3,27.0
46.7,63176.71,45.2,5.3,64.49,2,48.6,34.5
36.3,56248.07,53.9,12.7,83.84,2,209.8,3.7
35.8,44053.91,70.4,9.5,125.48,4,10.8,14.7
40.5,64865.77,49.5,12.5,101.94,2,9.8,20.4
26.4,44522.73,11.7,7.6,80.1,3,44.1,25.6
35.3,61840.17,46.9,11.3,104.46,4,28.8,17.2
18.0,48830.06,64.5,8.2,106.28,1,68.2,24.2
43.8,47896.56,45.1,11.3,94.2,6,64.8,8.8
19.4,39534.02,66.8,7.3,128.18,1,31.4,17.7
50.0,73574.84,60.9,13.0,130.31,4,0.1,13.7
31.7,81045.03,28.7,4.4,96.38,1,16.5,60.0
32.9,63441.05,52.7,8.6,138.91,2,209.1,45.3
28.7,41739.43,49.0,8.4,89.96,3,6.2,22.4
32.1,65675.78,67.9,12.4,115.93,3,16.5,18.4
49.2,105499.23,90.9,11.5,120.41,4,29.8,11.8
18.0,64734.13,65.0,12.3,75.84,7,4.5,11.3
47.8,81166.25,63.0,12.1,125.48,5,23.1,19.3
38.4,77215.99,65.3,14.3,141.35,8,3.9,42.0
22.9,79142.91,53.2,5.7,127.66,4,67.9,20.6
24.2,72910.04,31.9,14.6,102.45,6,23.7,40.1
51.8,84746.35,58.0,13.9,70.84,3,4.2,10.0
25.5,73808.79,59.6,15.0,127.0,3,41.8,14.7
23.5,29140.17,22.7,3.1,137.21,7,29.0,8.4
46.4,39053.21,63.6,15.2,109.05,7,352.0,4.6
38.4,65850.4,66.8,17.3,116.39,4,66.6,7.8
25.6,53870.21,27.6,10.4,125.54,8,24.5,7.7
37.2,50854.8,67.7,11.4,116.21,3,112.8,45.8
24.7,68311.03,47.9,12.4,99.5,2,9.4,2.0
46.0,31549.3,29.8,9.5,94.9,2,21.7,11.7
45.6,57795.52,65.5,8.3,132.61,6,39.0,39.4
40.3,54556.94,47.6,8.4,126.9,2,18.3,6.3
38.6,30167.25,69.5,11.5,61.49,7,84.9,23.5
52.6,103984.13,50.4,14.5,122.1,3,13.0,14.7
35.0,32813.47,15.9,7.8,91.86,2,23.7,35.2
23.2,38778.21,39.4,4.0,79.96,1,4.0,22.1
39.5,81755.39,68.4,11.4,149.96,3,20.8,25.9
55.9,89609.28,45.0,9.2,118.85,6,5.5,1.0
24.9,29718.43,21.0,8.0,57.79,2,39.4,15.7
31.4,70758.08,56.7,7.8,126.82,5,45.5,24.4
39.2,69127.26,30.8,9.5,124.64,3,13.2,29.0
34.5,106229.47,68.5,18.4,94.91,6,97.6,6.7
25.2,60220.38,45.0,10.2,107.88,3,343.6,2.9
46.2,66150.03,59.3,10.0,107.56,2,15.5,16.6
58.2,61430.29,29.7,6.5,95.25,1,10.0,15.0
37.0,46684.18,65.5,12.3,104.77,3,11.0,24.3
26.0,36252.07,40.1,5.0,89.01,1,129.2,9.5
19.5,75030.29,66.0,8.3,128.48,3,18.0,8.1
37.6,62423.21,65.1,12.3,115.4,3,343.2,2.7
46.0,80135.96,38.7,9.9,118.68,4,4.8,46.8
39.8,94086.29,73.5,13.7,143.59,8,0.2,19.5
35.0,20000.0,16.6,5.8,128.55,4,76.0,59.8
29.1,80863.3,35.7,9.8,78.85,1,4.1,23.4
24.1,52370.63,77.2,8.9,151.29,2,82.2,7.7
43.3,75378.98,71.3,16.6,127.17,1,26.0,14.5
44.1,50742.11,78.3,9.9,123.82,1,9.9,13.1
19.5,32531.67,36.2,11.8,106.3,3,2.2,29.4
50.9,82495.63,58.3,9.9,105.84,4,21.9,3.7
40.7,112284.53,73.6,10.7,76.85,4,85.0,19.0
49.0,91263.02,59.2,12.0,130.32,3,31.8,9.5
21.6,74573.44,43.2,7.2,116.15,1,2.5,7.2
21.3,45233.38,32.1,9.6,103.84,2,97.4,16.6
33.5,46804.16,49.2,9.5,67.91,4,7.8,32.7
40.0,48406.18,30.5,11.5,99.65,1,15.4,27.4
53.0,64605.41,35.0,7.7,108.74,3,24.5,5.6
42.1,24592.98,45.3,11.3,149.14,4,364.2,18.8
32.6,43560.16,43.6,8.2,111.42,3,43.0,47.3
24.7,40581.98,58.2,10.9,65.5,3,7.4,10.8
47.3,66332.84,45.5,7.3,115.7,1,142.5,29.0
25.4,54917.36,39.8,13.0,129.28,5,4.2,26.5
51.3,80276.77,62.4,18.1,102.99,7,24.4,25.9
32.2,57426.42,37.0,7.9,59.98,1,52.8,16.8
50.9,61095.79,40.5,9.0,147.1,1,320.5,9.5
41.8,26164.28,30.6,12.5,98.32,4,47.1,18.5
33.6,47397.86,43.1,8.2,88.12,3,343.4,60.0
29.8,36395.82,69.5,13.5,134.71,5,49.1,18.3
31.6,66594.07,31.3,10.6,72.35,2,36.6,11.2
39.3,81612.28,75.9,12.8,94.51,4,122.6,11.1
35.8,79388.67,66.9,13.3,103.93,2,20.2,13.0
29.1,70388.56,76.6,10.8,124.29,3,7.0,37.1
33.3,56004.43,95.9,11.8,112.72,2,12.7,11.9
35.8,50189.5,68.5,16.4,128.26,7,8.4,33.2
18.0,31457.94,55.3,7.8,124.94,3,39.2,11.6
39.6,33515.37,22.4,9.1,90.52,4,20.0,5.0
25.2,71999.3,35.8,11.8,92.95,7,13.5,29.3
23.5,47279.12,51.6,10.6,126.96,1,39.1,23.1
18.1,21574.44,13.0,7.7,101.39,6,29.2,13.5
18.0,29870.17,50.2,9.5,78.32,6,323.6,9.1
21.4,31816.95,9.5,10.5,115.31,4,0.5,12.3
27.9,55188.32,65.8,10.3,132.19,5,69.1,19.5
54.5,96975.43,56.3,15.8,94.71,3,148.1,38.7
29.7,48833.17,48.5,11.4,63.22,3,13.3,9.4
36.8,20000.0,26.8,10.3,100.63,4,136.1,12.4
39.0,59420.24,21.3,7.1,96.37,1,13.0,21.6
36.3,57924.64,67.9,15.4,120.56,3,33.3,1.7
34.2,54882.05,68.5,10.4,148.76,6,229.7,30.8
23.0,37888.43,38.1,8.9,98.32,1,53.9,36.4
49.5,75956.2,64.7,8.2,122.02,5,263.0,15.6
53.1,75780.4,48.9,13.4,118.5,4,6.6,24.5
18.2,46042.12,50.1,12.5,93.95,2,33.4,10.6
24.8,60060.6,61.4,9.1,130.14,1,4.8,3.5
32.2,49164.86,55.1,10.8,141.56,6,180.4,14.1
25.4,42551.98,64.9,16.2,102.08,5,2.3,9.5
40.1,91650.19,67.3,15.4,67.99,5,19.8,17.0
27.7,65360.93,52.0,7.6,86.2,1,88.6,17.7
56.7,93859.37,48.7,7.4,106.01,2,31.8,27.9
46.9,94046.48,53.0,10.7,67.15,4,200.5,13.1
37.1,72219.48,65.8,10.3,99.87,2,31.0,5.9
45.3,86783.66,35.5,6.8,98.55,5,39.6,5.7
46.1,37260.3,59.8,12.0,125.92,6,19.8,7.6
29.4,59571.5,45.7,9.3,127.42,3,11.4,30.1
26.8,49815.89,34.7,3.7,106.13,4,127.3,2.3
35.8,94178.83,43.8,18.2,97.61,6,19.2,12.7
43.6,85446.0,67.7,9.4,103.79,2,6.2,7.0
36.4,48503.58,46.3,8.3,101.79,4,40.5,22.6
19.2,54839.91,72.3,12.6,136.19,4,11.5,24.8
27.0,56931.03,30.1,8.5,108.34,3,6.5,11.0
34.3,68494.85,43.9,6.2,102.66,2,27.2,9.1
34.2,39017.83,42.3,7.1,134.15,2,204.1,46.6
54.7,82980.67,45.6,13.3,94.61,4,16.7,30.8
21.1,44349.07,45.4,10.3,129.94,7,28.9,26.3
40.1,69693.71,57.7,9.9,97.85,4,29.6,7.5
49.9,57425.2,56.5,8.8,80.51,2,10.1,7.5
57.7,66470.33,74.5,13.7,119.15,3,128.9,30.6
31.0,80241.66,36.5,13.8,53.11,1,9.9,33.1
39.9,42900.48,49.9,9.5,97.62,1,34.2,5.9
40.7,45002.99,35.8,6.8,118.05,3,17.7,40.3
37.0,60532.23,56.6,7.8,128.08,4,3.9,30.0
34.0,43771.43,51.6,9.6,139.27,3,8.4,3.6
39.4,45787.23,30.9,9.5,77.87,1,52.6,16.9
18.0,48501.52,33.0,14.7,69.81,2,21.2,12.4
41.8,35355.24,50.3,7.5,121.52,3,3.1,22.0
36.3,40850.18,44.6,9.2,83.69,5,227.5,15.8
32.8,99302.11,58.5,15.9,114.66,5,23.2,60.0
55.5,85564.4,67.5,7.4,88.14,3,36.9,8.9
28.3,39669.26,54.9,8.7,96.08,2,15.3,16.5
31.0,65139.69,43.6,13.2,89.46,5,39.0,4.9
54.9,87279.04,45.4,13.3,102.36,3,24.6,23.7
26.7,73231.8,35.0,9.8,94.66,3,49.0,29.9
29.5,53055.96,48.4,12.4,109.75,6,39.1,18.0
33.5,78353.75,34.2,8.7,102.67,3,285.8,26.3
43.4,25956.95,41.3,16.1,112.46,4,33.1,28.4
37.1,40536.26,62.4,8.1,102.72,4,59.3,4.8
22.1,52936.43,42.6,6.1,113.48,2,163.6,21.7
29.7,62335.32,42.7,13.1,127.11,3,0.4,15.6
28.9,36905.52,73.0,11.7,87.44,6,5.5,14.4
34.2,64570.63,74.0,11.7,92.11,4,56.3,6.5
39.3,50929.94,35.8,6.8,115.55,5,9.4,18.6
39.2,57806.46,51.4,9.6,125.45,5,8.2,6.4
18.0,66895.48,57.0,10.8,100.34,1,16.9,11.2
45.6,86690.28,61.1,13.1,125.61,5,106.2,40.2
37.5,42079.34,71.8,9.6,106.35,2,6.0,40.7
48.8,49931.23,48.3,13.4,103.62,6,9.5,17.0
39.4,55330.12,52.2,9.6,105.54,1,54.4,12.8
46.0,68275.66,62.8,8.1,114.39,3,46.3,25.3
39.7,50574.39,65.0,16.3,147.23,2,30.1,16.0
48.5,91582.65,73.5,11.7,178.75,6,42.1,47.0
40.2,71125.8,61.4,10.1,76.52,2,9.7,10.9
34.0,67338.38,28.8,13.4,80.23,4,32.4,30.4
57.7,52848.7,40.5,16.0,82.91,2,25.7,29.6
43.9,90458.11,71.4,9.6,150.18,2,50.9,16.8
40.7,20000.0,41.8,12.1,130.62,6,0.6,17.5
22.2,66470.67,64.3,7.2,134.44,5,1.0,24.8
22.1,68379.77,80.8,12.0,110.57,3,22.4,35.7
37.9,53693.7,30.5,6.5,100.54,2,52.0,22.1
36.5,86622.37,75.1,9.8,77.82,2,24.3,13.5
28.9,53825.07,43.2,11.2,119.86,2,13.4,27.4
36.4,62376.5,64.7,7.2,122.15,3,35.5,20.6
50.9,79499.59,55.2,5.8,96.04,4,29.2,20.4
42.0,129294.72,100.0,11.0,149.51,3,1.0,12.6
23.6,77760.61,57.3,6.9,103.64,4,8.7,17.9
33.9,73130.55,44.3,10.2,55.93,5,4.6,5.7
27.0,35304.18,48.9,12.4,136.39,6,46.0,6.7
31.1,59770.2,54.8,10.7,150.73,2,17.9,25.3
30.9,40428.59,61.2,15.1,76.45,5,1.3,25.4
30.2,72621.05,60.5,15.0,116.93,6,44.1,26.2
