anio,mes,hogar_id,persona_id,orden,sexo,edad,estado_civil,n_hijos,educacion,ocupacion,cond_actividad,estrato,personas_hogar,cuartos,tipo_vivienda,tenencia,agua_potable,internet,computador,movil,energia,afiliacion_salud,consultas_ano,salud_perc,actividad_fisica,dias_enfermo_30,tabaco,alcohol,felicidad,horas_semana,salario,remoto,sector,horas_internet_dia,uso_redes,compras_online,gasto_mensual,pobreza_percibida,satisfaccion_vivienda,transporte_publico,tiempo_transporte_min,region
2023,1,4964,2333,3,Hombre,56.0,Soltero/a,1,Técnica/Tecnológica,Cuenta propia,Ocupado,1,2,7,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,3,5,1,0,0,1,3,35.0,1253517.0,0,Industria,3.68,0,0,679969,0,3,0,48,Oriente
2024,6,8935,2334,7,Hombre,27.0,Casado/a,0,Primaria incompleta,Empleado,Ocupado,1,3,3,Apartamento,Familiar,1,1.0,0,1,Red pública,Contributivo,2,1,0,1,0,0,5,40.0,437591.0,0,Servicios,4.04,1,1,328931,0,5,1,48,Pacífico
2020,9,2674,2335,4,Hombre,76.0,Casado/a,1,Universitaria,Cuenta propia,Ocupado,5,2,6,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,0,3,0,2,0,1,3,26.0,2177568.0,0,Gobierno,1.63,0,0,1146041,1,5,0,31,Antioquia
2022,11,3392,2336,7,Otro,50.0,Soltero/a,2,Secundaria completa,Jubilado,Ocupado,4,5,2,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,3,3,0,3,1,0,6,23.0,646413.0,0,Comercio,4.06,1,0,537702,0,3,0,16,Antioquia
2022,7,7878,2337,3,Mujer,24.0,Soltero/a,6,Universitaria,Empleado,Ocupado,3,4,3,Conjunto cerrado,Propia,1,1.0,1,1,Red pública,Subsidiado,1,4,0,1,0,1,2,29.0,2764514.0,0,Servicios,4.44,1,0,1503569,0,2,1,40,Antioquia
2022,5,2921,2338,6,Hombre,54.0,Casado/a,2,Secundaria completa,Empleado,Ocupado,4,1,3,Conjunto cerrado,Arrendada,1,1.0,1,0,Red pública,Subsidiado,1,1,0,0,1,1,6,23.0,2703749.0,0,Tecnología,1.24,1,1,1343983,0,2,0,30,Centro
2020,12,5433,2339,6,Mujer,22.0,Soltero/a,1,Secundaria completa,Cuenta propia,Ocupado,2,6,10,Casa,Familiar,1,1.0,0,1,Red pública,Subsidiado,1,1,1,0,0,0,8,29.0,960226.0,0,Servicios,0.24,1,1,639044,0,4,1,15,Oriente
2022,3,2827,2340,3,Mujer,27.0,Soltero/a,1,Primaria completa,Estudiante,Inactivo,2,6,4,Casa,Arrendada,1,1.0,0,1,Red pública,No afiliado,0,5,0,0,0,0,6,0.0,0.0,0,Industria,0.21,1,0,187394,0,1,0,7,Bogotá
2024,12,1716,2341,7,Hombre,53.0,Soltero/a,1,Secundaria completa,Desempleado,Desempleado,5,6,6,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,2,5,0,2,0,0,6,0.0,0.0,0,Agricultura,2.93,0,1,265536,1,5,1,32,Centro
2020,12,1630,2342,1,Mujer,28.0,Soltero/a,0,Primaria completa,Hogar,Ocupado,4,7,4,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,0,1,0,0,0,1,4,23.0,683952.0,0,Servicios,3.89,1,1,475609,0,2,1,12,Bogotá
2020,8,5860,2343,4,Mujer,42.0,Casado/a,2,Universitaria,Jubilado,Ocupado,4,5,3,Casa,Propia,1,0.0,0,1,Red pública,No afiliado,6,1,0,2,0,1,7,43.0,,0,Gobierno,2.49,1,0,1947613,1,4,0,38,Centro
2022,10,9276,2344,4,Mujer,50.0,Viudo/a,1,Secundaria completa,Empleado,Ocupado,5,2,6,Rural,Propia,0,1.0,0,1,Red pública,Subsidiado,0,1,0,2,0,0,1,29.0,658583.0,0,Industria,1.66,1,0,571473,1,3,1,46,Pacífico
2025,4,4768,2345,2,Mujer,29.0,Soltero/a,3,Secundaria completa,Estudiante,Inactivo,3,1,5,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,0,5,1,1,1,1,1,0.0,0.0,0,Industria,0.0,1,1,201114,0,4,1,54,Bogotá
2023,9,9928,2346,2,Mujer,31.0,Soltero/a,0,Primaria completa,Desempleado,Desempleado,3,8,3,Casa,Familiar,0,1.0,0,0,Red pública,Subsidiado,4,2,1,0,0,0,7,0.0,0.0,0,Industria,0.36,0,0,260307,0,3,1,24,Oriente
2023,5,3707,2347,7,Mujer,69.0,Soltero/a,0,Posgrado,Empleado,Ocupado,2,4,1,Conjunto cerrado,Arrendada,1,1.0,1,1,Red pública,Subsidiado,4,4,1,0,0,0,8,15.0,2518644.0,0,Gobierno,1.36,1,0,1406489,0,5,1,17,Caribe
2022,6,9418,2348,5,Mujer,52.0,Soltero/a,0,Secundaria completa,Estudiante,Inactivo,4,5,3,Casa,Ocupada,1,1.0,0,0,Red pública,Subsidiado,0,4,1,0,0,0,6,0.0,0.0,0,Comercio,3.86,1,0,283469,0,3,1,30,Antioquia
2023,5,4357,2349,3,Hombre,40.0,Unión libre,1,Secundaria completa,Empleado,Ocupado,3,5,7,Apartamento,Familiar,1,1.0,1,1,Red pública,Contributivo,2,3,0,1,0,1,10,59.0,1038014.0,0,Gobierno,2.1,1,0,443247,0,2,1,53,Antioquia
2020,10,8860,2350,6,Hombre,39.0,Soltero/a,0,Primaria completa,Cuenta propia,Ocupado,4,5,5,Apartamento,Ocupada,1,1.0,0,1,Red pública,Contributivo,2,1,0,1,0,1,9,30.0,503221.0,0,Comercio,3.02,1,0,312002,0,5,0,26,Bogotá
2023,12,5204,2351,6,Hombre,20.0,Soltero/a,0,Técnica/Tecnológica,Empleado,Ocupado,3,1,5,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,8,5,0,1,0,1,5,48.0,1230712.0,0,Agricultura,4.4,1,0,727093,0,5,0,35,Pacífico
2025,11,5230,2352,1,Hombre,48.0,Casado/a,2,Técnica/Tecnológica,Cuenta propia,Ocupado,3,5,5,Casa,Arrendada,1,0.0,1,1,Red pública,No afiliado,1,3,0,2,0,1,1,41.0,1464686.0,0,Comercio,0.0,0,1,787476,0,1,1,5,Oriente
2023,7,6033,2353,3,Hombre,42.0,Casado/a,1,Universitaria,Empleado,Ocupado,2,1,3,Apartamento,Propia,0,1.0,1,0,Red pública,Contributivo,1,2,1,2,1,1,7,28.0,1823364.0,1,Servicios,2.14,1,0,866618,0,5,1,47,Pacífico
2025,7,5386,2354,4,Mujer,56.0,Casado/a,0,Secundaria incompleta,Desempleado,Desempleado,4,4,3,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,4,5,0,1,0,1,7,0.0,0.0,0,Comercio,2.07,1,0,402955,0,5,0,27,Centro
2024,1,9157,2355,5,Mujer,4.0,Unión libre,0,Universitaria,Estudiante,Inactivo,1,4,6,Casa,Propia,1,1.0,0,0,Red pública,Contributivo,3,5,1,1,0,0,9,0.0,0.0,0,Comercio,3.09,1,1,187499,0,4,0,16,Caribe
2020,2,8675,2356,3,Mujer,37.0,Soltero/a,0,Secundaria completa,Empleado,Ocupado,4,2,8,Casa,Propia,1,1.0,1,1,Red pública,No afiliado,1,4,1,0,0,1,9,49.0,1713399.0,0,Servicios,4.3,1,0,814805,0,3,0,13,Pacífico
2025,7,2867,2357,5,Mujer,39.0,Soltero/a,1,Secundaria incompleta,Cuenta propia,Ocupado,5,3,6,Apartamento,Familiar,1,1.0,1,1,Red pública,Contributivo,1,1,0,0,1,0,8,37.0,561027.0,0,Industria,5.56,0,0,421542,0,4,0,27,Oriente
2020,8,7965,2358,3,Hombre,46.0,Soltero/a,1,Técnica/Tecnológica,Empleado,Ocupado,4,6,4,Casa,Arrendada,1,0.0,0,1,Red pública,Contributivo,4,1,1,0,0,0,6,48.0,1440417.0,0,Agricultura,1.51,1,0,968441,0,2,1,65,Caribe
2023,4,8196,2359,7,Hombre,44.0,Casado/a,0,Primaria incompleta,Empleado,Ocupado,2,2,2,Apartamento,Arrendada,1,1.0,0,1,Red pública,Contributivo,4,2,0,2,0,0,8,39.0,457861.0,0,Tecnología,3.5,0,1,182930,0,5,1,44,Antioquia
2020,6,1026,2360,4,Hombre,49.0,Casado/a,1,Universitaria,Hogar,Ocupado,2,3,2,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,2,2,0,0,0,0,4,38.0,2145965.0,1,Comercio,3.79,1,0,1071679,0,1,1,54,Antioquia
2020,11,7156,2361,4,Hombre,37.0,Casado/a,1,Primaria incompleta,Desempleado,Desempleado,2,6,4,Apartamento,Propia,1,0.0,0,1,Red pública,Contributivo,2,2,0,0,1,1,2,0.0,0.0,0,Servicios,4.82,1,1,306066,0,2,1,57,Bogotá
2022,12,7588,2362,3,Mujer,19.0,Soltero/a,6,Secundaria completa,Cuenta propia,Ocupado,2,2,3,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,1,1,0,0,0,1,5,34.0,1309805.0,0,Industria,4.48,1,1,847476,0,1,1,61,Antioquia
2021,10,6767,2363,6,Mujer,15.0,Casado/a,5,Primaria completa,Cuenta propia,Ocupado,4,5,2,Casa,Propia,1,0.0,1,1,Red pública,Subsidiado,1,5,1,1,0,0,7,50.0,519881.0,0,Comercio,2.6,1,0,386961,0,2,0,25,Antioquia
2022,3,1466,2364,7,Hombre,39.0,Casado/a,1,Secundaria completa,Estudiante,Inactivo,1,4,2,Casa,Propia,1,0.0,1,0,Red pública,Contributivo,3,5,1,5,0,0,2,0.0,0.0,0,Servicios,1.58,0,0,165760,1,2,1,10,Caribe
2023,7,8689,2365,6,Hombre,91.0,Casado/a,0,Universitaria,Cuenta propia,Ocupado,3,2,4,Casa,Propia,1,1.0,1,1,Red pública,Subsidiado,3,3,0,0,0,1,9,,2425134.0,0,Servicios,1.2,1,1,1125811,1,1,1,18,Antioquia
2020,11,3700,2366,1,Hombre,50.0,Casado/a,0,Primaria completa,Estudiante,Inactivo,3,2,4,Casa,Propia,1,0.0,1,0,Red pública,Contributivo,0,4,0,0,1,1,6,0.0,0.0,0,Comercio,0.35,1,0,239960,0,2,1,46,Pacífico
2020,3,9809,2367,4,Hombre,83.0,Soltero/a,0,Primaria completa,Hogar,Ocupado,5,8,2,Rural,Propia,1,1.0,0,1,Red pública,No afiliado,1,2,0,1,0,1,2,62.0,153566.0,0,Servicios,3.28,1,0,232107,0,4,1,5,Centro
2023,11,4777,2368,7,Hombre,52.0,Unión libre,1,Secundaria incompleta,Jubilado,Ocupado,4,7,5,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,3,2,1,1,0,1,4,34.0,877487.0,0,Comercio,4.3,1,0,644794,0,3,1,32,Antioquia
2022,7,3687,2369,2,Mujer,22.0,Soltero/a,0,Universitaria,Empleado,Ocupado,4,3,2,Apartamento,Propia,1,1.0,1,1,Red pública,No afiliado,4,2,0,0,0,1,9,63.0,2648783.0,0,Agricultura,1.84,1,0,1314588,0,4,0,50,Bogotá
2024,12,6332,2370,1,Mujer,38.0,Casado/a,1,Secundaria incompleta,Cuenta propia,Ocupado,3,6,4,Casa,Arrendada,1,1.0,0,1,Red pública,Subsidiado,2,1,1,0,1,1,3,37.0,713671.0,0,Industria,7.29,1,0,466172,1,5,1,48,Bogotá
2023,11,7806,2371,3,Mujer,83.0,Divorciado/a,0,Secundaria completa,Desempleado,Desempleado,2,2,5,Casa,Arrendada,1,0.0,0,1,Red pública,Contributivo,4,5,0,1,0,1,1,0.0,0.0,1,Comercio,0.69,1,0,143528,0,5,1,80,Bogotá
2025,12,6056,2372,1,Mujer,53.0,Viudo/a,1,Secundaria incompleta,Cuenta propia,Ocupado,2,3,4,Casa,Propia,1,0.0,0,1,Red pública,Contributivo,1,4,1,2,0,1,6,32.0,522668.0,0,Industria,5.47,0,0,383344,0,5,0,27,Caribe
2024,11,1179,2373,2,Hombre,53.0,Soltero/a,0,Técnica/Tecnológica,Empleado,Ocupado,4,4,3,Apartamento,Propia,1,1.0,0,1,Red pública,Subsidiado,4,3,0,0,0,0,1,48.0,1577208.0,0,Gobierno,2.66,1,0,1011637,0,5,0,6,Centro
2022,8,8996,2374,4,Mujer,28.0,Casado/a,1,Técnica/Tecnológica,Jubilado,Ocupado,2,7,5,Casa,Ocupada,1,1.0,1,1,Red pública,Contributivo,1,4,0,0,0,1,9,35.0,1243387.0,0,Servicios,1.54,1,1,718196,0,3,0,31,Centro
2023,3,6464,2375,4,Mujer,40.0,Soltero/a,0,Universitaria,Jubilado,Ocupado,4,2,4,Casa,Propia,1,1.0,1,1,Generador,Otro,2,1,0,1,0,1,6,33.0,,0,Servicios,1.16,1,0,1671288,1,1,0,57,Pacífico
2021,2,7720,2376,6,Mujer,22.0,Casado/a,1,Secundaria completa,Estudiante,Inactivo,3,2,1,Apartamento,Propia,1,0.0,0,1,Red pública,Otro,1,5,1,0,1,1,1,0.0,0.0,0,Servicios,3.34,0,0,-12048,0,5,1,22,Oriente
2021,12,1921,2377,4,Mujer,33.0,Soltero/a,0,Secundaria completa,Hogar,Ocupado,3,4,2,Casa,Arrendada,1,1.0,0,0,Red pública,Contributivo,1,4,1,0,0,1,5,43.0,5160490.0,0,Servicios,4.57,1,0,2532202,0,5,1,26,Bogotá
2024,6,4092,2378,7,Hombre,43.0,Casado/a,0,Universitaria,Estudiante,Inactivo,2,5,4,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,1,5,0,0,0,1,4,0.0,0.0,0,Tecnología,6.55,1,0,261553,0,5,0,41,Bogotá
2022,4,6527,2379,6,Hombre,30.0,Unión libre,1,Primaria completa,Empleado,Ocupado,2,6,4,Apartamento,Propia,1,0.0,1,1,Red pública,Contributivo,4,4,0,1,0,1,5,36.0,441311.0,0,Servicios,1.16,1,1,314587,0,2,1,35,Bogotá
2024,8,8465,2380,2,Mujer,56.0,Unión libre,1,Técnica/Tecnológica,Cuenta propia,Ocupado,1,3,6,Casa,Familiar,1,1.0,0,0,Red pública,Subsidiado,0,1,1,0,0,1,3,37.0,1450558.0,0,Comercio,5.48,1,0,859664,0,4,0,31,Centro
2024,2,3719,2381,1,Mujer,30.0,Soltero/a,1,Universitaria,Estudiante,Inactivo,2,4,5,Casa,Propia,1,0.0,1,1,Red pública,Contributivo,4,3,1,2,0,1,8,0.0,0.0,0,Industria,1.93,0,0,181101,0,4,0,21,Caribe
2025,4,9113,2382,3,Mujer,45.0,Soltero/a,1,Universitaria,Jubilado,Ocupado,3,6,5,Casa,Propia,1,1.0,0,1,Red pública,Subsidiado,3,1,0,1,0,1,10,54.0,2413153.0,0,Agricultura,0.0,0,0,1234351,0,4,0,21,Centro
2025,2,1151,2383,3,Hombre,57.0,Soltero/a,0,Técnica/Tecnológica,Desempleado,Desempleado,4,2,3,Casa,Arrendada,0,1.0,1,1,Red pública,Subsidiado,4,5,1,3,0,0,1,0.0,0.0,0,Industria,0.33,1,1,344557,0,4,1,43,Centro
2022,2,9204,2384,7,Hombre,75.0,Casado/a,2,Primaria completa,Patrón,Ocupado,4,4,6,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,1,1,0,1,0,0,7,36.0,881474.0,0,Servicios,4.13,1,1,527568,0,1,1,26,Antioquia
2021,2,9906,2385,1,Hombre,46.0,Casado/a,1,Secundaria completa,Jubilado,Ocupado,4,3,2,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,2,3,0,1,1,1,10,57.0,705562.0,0,Industria,5.29,1,1,390673,1,1,0,24,Bogotá
2023,1,4625,2386,4,Hombre,23.0,Soltero/a,1,Primaria incompleta,Estudiante,Inactivo,2,3,4,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Contributivo,2,3,0,0,0,0,9,0.0,0.0,0,Agricultura,1.67,0,0,235239,0,4,1,18,Centro
2022,4,9440,2387,6,Hombre,40.0,Soltero/a,3,Técnica/Tecnológica,Jubilado,Ocupado,4,2,1,Conjunto cerrado,Propia,1,1.0,0,1,Red pública,Contributivo,2,5,1,2,0,1,9,55.0,1651158.0,0,Industria,0.0,0,0,940185,0,4,1,38,Antioquia
2023,2,2144,2388,3,Hombre,73.0,Soltero/a,0,Técnica/Tecnológica,Jubilado,Ocupado,2,3,5,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,1,2,0,1,1,1,6,20.0,1972624.0,0,Servicios,4.92,1,1,1112970,1,3,1,35,Caribe
2024,9,5482,2389,4,Mujer,56.0,Casado/a,1,Secundaria completa,Empleado,Ocupado,2,5,2,Casa,Arrendada,1,1.0,0,1,Red pública,Contributivo,5,2,0,3,0,1,8,43.0,906073.0,0,Servicios,3.46,1,0,548907,1,3,0,18,Pacífico
2024,9,5534,2390,7,Otro,43.0,Unión libre,3,Posgrado,Empleado,Ocupado,4,4,3,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,2,2,0,0,0,1,8,28.0,4746785.0,0,Servicios,5.96,1,0,2354732,0,3,1,40,Caribe
2022,11,1720,2391,5,Mujer,50.0,Soltero/a,1,Secundaria completa,Desempleado,Desempleado,2,3,1,Rural,Propia,1,1.0,0,1,Red pública,Otro,4,2,0,1,0,0,8,0.0,0.0,1,Servicios,1.82,1,0,207736,0,2,1,29,Bogotá
2021,11,5568,2392,5,Hombre,45.0,Casado/a,2,Universitaria,Hogar,Ocupado,3,5,3,Rural,Arrendada,1,1.0,1,1,Red pública,Subsidiado,0,1,1,2,0,1,3,32.0,2675369.0,0,Comercio,3.96,0,0,1328258,0,4,1,33,Antioquia
2022,7,4229,2393,7,Mujer,18.0,Viudo/a,2,Primaria completa,Jubilado,Ocupado,4,3,5,Apartamento,Propia,0,1.0,1,0,Red pública,Subsidiado,1,5,0,4,1,1,7,40.0,461487.0,0,Comercio,0.9,1,0,300245,1,4,0,23,Pacífico
2020,6,2006,2394,3,Mujer,43.0,Casado/a,1,Universitaria,Jubilado,Ocupado,6,4,5,Rural,Propia,1,0.0,1,1,Red pública,Subsidiado,1,3,0,1,0,0,8,40.0,3024984.0,0,Industria,5.19,1,0,1434848,0,1,0,61,Bogotá
2025,12,5728,2395,1,Mujer,28.0,Soltero/a,1,Secundaria incompleta,Jubilado,Ocupado,2,4,6,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,2,4,0,1,0,1,1,42.0,,0,Servicios,3.3,1,0,183508,0,4,0,26,Bogotá
2022,3,8099,2396,1,Hombre,31.0,Casado/a,0,Universitaria,Cuenta propia,Ocupado,2,3,4,Casa,Familiar,1,1.0,1,1,Red pública,No afiliado,3,3,1,3,0,1,3,26.0,2361254.0,0,Servicios,0.04,1,0,1203229,0,5,1,11,Bogotá
2021,12,8116,2397,1,Hombre,35.0,Unión libre,0,Primaria completa,Hogar,Ocupado,3,4,3,Casa,Familiar,1,1.0,1,0,Red pública,Otro,3,4,0,1,0,1,7,46.0,508640.0,0,Servicios,3.24,1,0,342285,0,3,1,28,Oriente
2020,7,4813,2398,4,Mujer,5.0,Soltero/a,1,Secundaria completa,Desempleado,Desempleado,3,2,5,Apartamento,Arrendada,1,1.0,1,1,Red pública,Contributivo,1,1,0,2,0,1,1,0.0,0.0,0,Servicios,1.14,1,0,343168,0,5,1,37,Pacífico
2023,1,1537,2399,5,Hombre,37.0,Unión libre,3,Posgrado,Estudiante,Inactivo,2,3,4,Rural,Propia,1,1.0,1,1,Red pública,Contributivo,2,2,1,0,1,1,10,0.0,0.0,0,Agricultura,0.0,1,0,107379,0,1,1,28,Antioquia
2023,9,3685,2400,4,Hombre,11.0,Soltero/a,2,Secundaria completa,Empleado,Ocupado,3,4,8,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,1,2,1,0,0,0,2,35.0,898228.0,0,Agricultura,1.48,1,0,536965,1,3,1,49,Bogotá
2022,4,2980,2401,2,Hombre,54.0,Soltero/a,0,Universitaria,Cuenta propia,Ocupado,3,2,6,Casa,Arrendada,1,1.0,1,1,Red pública,Subsidiado,2,1,0,1,0,0,7,28.0,1428500.0,0,Servicios,0.0,1,1,797168,0,5,1,55,Oriente
2020,6,6906,2402,2,Hombre,5.0,Divorciado/a,1,Secundaria completa,Empleado,Ocupado,4,2,3,Casa,Arrendada,1,1.0,1,1,Red pública,Subsidiado,1,2,0,2,1,0,1,59.0,675790.0,1,Agricultura,1.24,1,0,457259,0,2,1,35,Antioquia
2022,6,1539,2403,3,Mujer,11.0,Divorciado/a,0,Secundaria completa,Empleado,Ocupado,5,9,7,Rural,Propia,1,1.0,0,1,Red pública,No afiliado,4,1,0,0,0,0,9,33.0,2331611.0,1,Tecnología,4.38,1,0,1349790,0,5,1,29,Bogotá
2021,11,8046,2404,2,Mujer,8.0,Soltero/a,2,Secundaria completa,Estudiante,Inactivo,1,3,3,Casa,Arrendada,0,1.0,1,1,Red pública,Contributivo,0,1,1,2,0,1,7,0.0,0.0,0,Servicios,3.14,0,0,268342,1,4,1,30,Oriente
2023,3,8261,2405,1,Mujer,45.0,Soltero/a,0,Secundaria completa,Hogar,Ocupado,4,5,5,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,2,3,1,0,0,0,4,40.0,433358.0,0,Industria,3.92,1,0,280981,0,2,1,15,Centro
2023,4,9675,2406,3,Mujer,40.0,Unión libre,0,Secundaria completa,Cuenta propia,Ocupado,3,3,7,Apartamento,Arrendada,1,1.0,1,0,Red pública,Contributivo,3,1,1,1,0,1,8,53.0,1218956.0,1,Tecnología,1.7,1,0,680711,1,3,1,0,Antioquia
2022,11,7300,2407,5,Mujer,69.0,Soltero/a,3,Secundaria incompleta,Cuenta propia,Ocupado,5,6,5,Apartamento,Propia,1,0.0,0,1,Red pública,Contributivo,1,2,1,0,0,1,2,34.0,1309280.0,0,Comercio,3.44,1,0,891334,0,2,0,25,Centro
2021,10,1051,2408,6,Hombre,47.0,Soltero/a,1,Primaria incompleta,Hogar,Ocupado,1,5,5,Apartamento,Familiar,1,0.0,0,1,Red pública,Contributivo,1,5,0,4,0,0,1,47.0,279210.0,0,Servicios,1.06,1,0,321557,0,2,1,60,Bogotá
2025,3,9434,2409,5,Hombre,10.0,Soltero/a,2,Técnica/Tecnológica,Estudiante,Inactivo,4,2,4,Casa,Propia,1,1.0,0,1,Red pública,Contributivo,0,2,0,0,1,1,10,,0.0,0,Comercio,3.11,1,0,177280,0,5,0,6,Caribe
2022,6,2686,2410,7,Hombre,26.0,Casado/a,0,Técnica/Tecnológica,Empleado,Ocupado,2,3,4,Casa,Propia,1,1.0,1,1,Red pública,Contributivo,2,2,0,0,0,1,9,42.0,878598.0,0,Gobierno,6.59,1,0,536138,1,4,1,21,Antioquia
2024,1,3821,2411,2,Hombre,43.0,Unión libre,0,Universitaria,Empleado,Ocupado,6,2,1,Apartamento,Propia,1,1.0,1,1,Red pública,Subsidiado,2,4,1,4,1,1,8,33.0,1891746.0,0,Comercio,1.17,1,0,1037402,0,3,0,19,Bogotá
2020,8,7563,2412,7,Mujer,46.0,Soltero/a,0,Universitaria,Hogar,Ocupado,2,2,2,Rural,Familiar,1,1.0,0,1,Red pública,No afiliado,2,5,0,0,0,0,10,35.0,1593425.0,1,Industria,3.45,1,0,919623,0,5,0,47,Centro
2022,8,9120,2413,2,Hombre,10.0,Soltero/a,0,Primaria completa,Cuenta propia,Ocupado,4,3,2,Casa,Arrendada,0,1.0,1,1,Red pública,Subsidiado,2,4,1,0,1,1,4,31.0,498914.0,0,Servicios,3.85,1,1,300433,0,1,0,25,Bogotá
2020,9,9096,2414,5,Hombre,55.0,Casado/a,2,Universitaria,Desempleado,Desempleado,4,4,3,Casa,Arrendada,1,1.0,0,1,Red pública,Subsidiado,1,5,1,0,1,1,8,,0.0,0,Servicios,3.75,1,1,50094,0,3,1,9,Antioquia
2023,6,9616,2415,7,Hombre,25.0,Casado/a,1,Secundaria incompleta,Cuenta propia,Ocupado,5,4,6,Rural,Familiar,1,0.0,0,1,Red pública,Otro,4,3,0,3,0,1,5,,861926.0,0,Comercio,0.96,1,0,543134,1,2,0,54,Centro
2025,1,9886,2416,2,Mujer,26.0,Casado/a,2,Secundaria completa,Desempleado,Desempleado,2,2,6,Apartamento,Propia,1,0.0,1,1,Red pública,Contributivo,1,3,1,1,1,1,9,0.0,0.0,0,Servicios,4.69,0,1,420518,1,5,0,38,Bogotá
2022,3,9545,2417,2,Mujer,58.0,Soltero/a,0,Secundaria incompleta,Jubilado,Ocupado,3,5,6,Casa,Arrendada,1,1.0,0,1,Red pública,Otro,2,2,0,2,1,1,8,59.0,842501.0,0,Comercio,2.77,0,1,512467,0,3,1,38,Oriente
2020,1,4690,2418,4,Mujer,40.0,Soltero/a,1,Primaria completa,Hogar,Ocupado,1,4,4,Casa,Arrendada,1,1.0,1,1,Red pública,Contributivo,6,1,1,1,0,1,9,40.0,515804.0,1,Tecnología,3.33,1,0,295215,1,5,1,27,Pacífico
2020,5,2689,2419,6,Hombre,46.0,Soltero/a,1,Primaria incompleta,Empleado,Ocupado,1,2,4,Casa,Arrendada,1,1.0,1,1,Red pública,Subsidiado,3,3,1,0,0,0,9,24.0,457019.0,0,Servicios,2.48,0,0,394336,0,5,0,51,Bogotá
2022,3,9484,2420,6,Mujer,49.0,Soltero/a,2,Secundaria completa,Cuenta propia,Ocupado,3,2,5,Conjunto cerrado,Familiar,1,1.0,1,1,Red pública,Subsidiado,4,3,1,2,1,1,7,27.0,1048311.0,0,Servicios,2.38,1,0,686028,0,4,1,35,Pacífico
2021,2,1716,2421,5,Hombre,14.0,Soltero/a,0,Posgrado,Jubilado,Ocupado,4,1,3,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,1,1,1,0,0,1,4,27.0,4913999.0,0,Servicios,4.0,1,1,2270938,0,5,0,2,Caribe
2020,3,8283,2422,5,Hombre,44.0,Unión libre,0,Secundaria completa,Cuenta propia,Ocupado,4,3,3,Apartamento,Propia,1,0.0,0,1,Red pública,Subsidiado,2,2,0,2,0,1,1,38.0,786713.0,0,Servicios,0.25,1,0,488083,0,1,0,56,Pacífico
2024,9,5575,2423,2,Hombre,73.0,Soltero/a,1,Primaria incompleta,Empleado,Ocupado,3,5,2,Apartamento,Propia,1,1.0,0,1,Red pública,Contributivo,2,3,1,1,0,0,1,30.0,282796.0,0,Agricultura,2.07,1,1,142871,0,3,0,51,Antioquia
2022,11,5572,2424,1,Hombre,36.0,Divorciado/a,0,Técnica/Tecnológica,Hogar,Ocupado,3,4,5,Apartamento,Propia,1,1.0,0,1,Red pública,No afiliado,3,4,1,0,0,1,1,32.0,981428.0,1,Servicios,4.67,1,0,759065,0,3,0,39,Bogotá
2021,8,1637,2425,4,Mujer,46.0,Casado/a,0,Secundaria incompleta,Desempleado,Desempleado,3,5,2,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,0,1,0,1,0,1,1,0.0,0.0,1,Tecnología,2.49,1,1,218912,1,3,1,32,Centro
2025,3,8979,2426,1,Hombre,83.0,Unión libre,1,Primaria incompleta,Cuenta propia,Ocupado,4,6,4,Apartamento,Propia,1,1.0,1,1,Red pública,Contributivo,1,5,1,0,0,1,10,54.0,388991.0,0,Servicios,0.0,1,1,286262,0,2,0,19,Oriente
2020,11,4948,2427,2,Hombre,66.0,Soltero/a,1,,Estudiante,Inactivo,5,3,6,Casa,Propia,1,0.0,1,1,Red pública,Contributivo,4,5,0,3,0,1,1,0.0,0.0,0,Servicios,3.38,0,0,240695,0,5,1,20,Pacífico
2025,2,9881,2428,5,Hombre,33.0,Soltero/a,1,Secundaria completa,Empleado,Ocupado,2,2,5,Apartamento,Arrendada,1,0.0,1,1,Red pública,Contributivo,1,4,0,0,1,0,5,42.0,1133919.0,0,Comercio,0.26,1,0,550943,0,1,0,32,Pacífico
